Points	Interferogram
14651	9.30E-04
14652	1.69E-04
14653	-6.86E-04
14654	-0.00138
14655	-0.00174
14656	-0.00173
14657	-0.00141
14658	-9.29E-04
14659	-4.28E-04
14660	2.48E-05
14661	4.28E-04
14662	8.19E-04
14663	0.0012
14664	0.00151
14665	0.00166
14666	0.00155
14667	0.00112
14668	4.30E-04
14669	-3.88E-04
14670	-0.00112
14671	-0.00155
14672	-0.00159
14673	-0.00127
14674	-7.56E-04
14675	-2.65E-04
14676	4.36E-05
14677	1.25E-04
14678	5.88E-05
14679	-1.72E-05
14680	-4.48E-06
14681	9.54E-05
14682	1.97E-04
14683	2.09E-04
14684	1.06E-04
14685	-4.97E-05
14686	-1.39E-04
14687	-5.03E-05
14688	2.48E-04
14689	6.68E-04
14690	0.00105
14691	0.00121
14692	0.00107
14693	6.02E-04
14694	-8.23E-05
14695	-7.67E-04
14696	-0.00122
14697	-0.00129
14698	-0.00103
14699	-5.67E-04
14700	-1.22E-04
14701	1.60E-04
14702	2.62E-04
14703	2.92E-04
14704	3.83E-04
14705	5.71E-04
14706	7.68E-04
14707	8.37E-04
14708	6.94E-04
14709	3.46E-04
14710	-1.26E-04
14711	-5.79E-04
14712	-8.59E-04
14713	-8.59E-04
14714	-5.77E-04
14715	-1.16E-04
14716	3.43E-04
14717	6.00E-04
14718	5.30E-04
14719	1.61E-04
14720	-3.18E-04
14721	-6.59E-04
14722	-7.09E-04
14723	-4.99E-04
14724	-1.85E-04
14725	7.87E-05
14726	2.25E-04
14727	2.81E-04
14728	3.17E-04
14729	3.84E-04
14730	4.83E-04
14731	5.68E-04
14732	5.75E-04
14733	4.44E-04
14734	1.52E-04
14735	-2.67E-04
14736	-7.17E-04
14737	-0.00104
14738	-0.00105
14739	-6.76E-04
14740	-2.70E-05
14741	6.32E-04
14742	0.00105
14743	0.0011
14744	8.45E-04
14745	4.52E-04
14746	1.01E-04
14747	-1.06E-04
14748	-1.77E-04
14749	-1.84E-04
14750	-1.94E-04
14751	-2.27E-04
14752	-2.80E-04
14753	-3.40E-04
14754	-3.67E-04
14755	-3.05E-04
14756	-1.18E-04
14757	1.46E-04
14758	3.52E-04
14759	3.52E-04
14760	9.38E-05
14761	-3.18E-04
14762	-6.72E-04
14763	-7.60E-04
14764	-5.11E-04
14765	-3.24E-05
14766	4.73E-04
14767	8.29E-04
14768	9.62E-04
14769	8.94E-04
14770	6.91E-04
14771	4.23E-04
14772	1.42E-04
14773	-1.07E-04
14774	-3.00E-04
14775	-4.59E-04
14776	-6.37E-04
14777	-8.62E-04
14778	-0.00107
14779	-0.00113
14780	-8.85E-04
14781	-3.28E-04
14782	4.04E-04
14783	0.00106
14784	0.0014
14785	0.00135
14786	0.001
14787	5.24E-04
14788	7.96E-05
14789	-2.46E-04
14790	-4.30E-04
14791	-4.78E-04
14792	-4.18E-04
14793	-3.06E-04
14794	-2.06E-04
14795	-1.45E-04
14796	-9.54E-05
14797	2.39E-06
14798	1.80E-04
14799	3.90E-04
14800	5.03E-04
14801	3.89E-04
14802	3.52E-05
14803	-4.14E-04
14804	-7.41E-04
14805	-7.88E-04
14806	-5.35E-04
14807	-1.06E-04
14808	3.25E-04
14809	6.27E-04
14810	7.46E-04
14811	6.82E-04
14812	4.70E-04
14813	1.78E-04
14814	-9.58E-05
14815	-2.72E-04
14816	-3.28E-04
14817	-3.11E-04
14818	-3.10E-04
14819	-3.79E-04
14820	-4.79E-04
14821	-4.84E-04
14822	-2.76E-04
14823	1.41E-04
14824	6.11E-04
14825	9.21E-04
14826	9.41E-04
14827	6.87E-04
14828	2.77E-04
14829	-1.43E-04
14830	-4.57E-04
14831	-5.96E-04
14832	-5.48E-04
14833	-3.60E-04
14834	-1.10E-04
14835	1.08E-04
14836	2.09E-04
14837	1.62E-04
14838	4.02E-05
14839	-2.63E-05
14840	3.44E-05
14841	1.71E-04
14842	2.54E-04
14843	1.83E-04
14844	-2.73E-05
14845	-2.53E-04
14846	-3.47E-04
14847	-2.38E-04
14848	3.44E-05
14849	3.52E-04
14850	5.89E-04
14851	6.55E-04
14852	5.29E-04
14853	2.40E-04
14854	-1.47E-04
14855	-5.23E-04
14856	-7.49E-04
14857	-7.30E-04
14858	-4.97E-04
14859	-1.93E-04
14860	2.38E-05
14861	8.39E-05
14862	4.06E-05
14863	1.59E-05
14864	1.08E-04
14865	3.17E-04
14866	5.41E-04
14867	6.42E-04
14868	5.50E-04
14869	3.02E-04
14870	-6.70E-06
14871	-2.88E-04
14872	-4.71E-04
14873	-4.99E-04
14874	-3.59E-04
14875	-1.10E-04
14876	1.35E-04
14877	2.51E-04
14878	1.80E-04
14879	-3.18E-05
14880	-2.50E-04
14881	-3.25E-04
14882	-1.92E-04
14883	7.37E-05
14884	3.05E-04
14885	3.76E-04
14886	2.86E-04
14887	1.32E-04
14888	1.88E-05
14889	4.64E-06
14890	9.58E-05
14891	2.48E-04
14892	3.83E-04
14893	4.20E-04
14894	3.09E-04
14895	5.15E-05
14896	-2.82E-04
14897	-5.61E-04
14898	-6.50E-04
14899	-4.87E-04
14900	-1.38E-04
14901	2.23E-04
14902	4.14E-04
14903	3.74E-04
14904	1.89E-04
14905	3.85E-06
14906	-7.81E-05
14907	-3.24E-05
14908	8.83E-05
14909	1.87E-04
14910	1.90E-04
14911	9.04E-05
14912	-6.81E-05
14913	-2.23E-04
14914	-3.05E-04
14915	-2.49E-04
14916	-3.67E-05
14917	2.65E-04
14918	5.10E-04
14919	5.54E-04
14920	3.57E-04
14921	1.99E-05
14922	-2.75E-04
14923	-3.76E-04
14924	-2.42E-04
14925	4.50E-05
14926	3.29E-04
14927	4.71E-04
14928	4.27E-04
14929	2.48E-04
14930	2.60E-05
14931	-1.53E-04
14932	-2.35E-04
14933	-2.10E-04
14934	-1.14E-04
14935	-2.44E-05
14936	-1.47E-05
14937	-1.06E-04
14938	-2.39E-04
14939	-3.03E-04
14940	-1.91E-04
14941	1.13E-04
14942	5.07E-04
14943	8.04E-04
14944	8.51E-04
14945	6.23E-04
14946	2.25E-04
14947	-1.86E-04
14948	-4.76E-04
14949	-5.71E-04
14950	-4.85E-04
14951	-3.11E-04
14952	-1.53E-04
14953	-6.66E-05
14954	-5.93E-05
14955	-1.05E-04
14956	-1.36E-04
14957	-6.58E-05
14958	1.41E-04
14959	4.17E-04
14960	6.25E-04
14961	6.38E-04
14962	4.28E-04
14963	8.28E-05
14964	-2.41E-04
14965	-4.03E-04
14966	-3.44E-04
14967	-1.17E-04
14968	1.44E-04
14969	2.96E-04
14970	2.81E-04
14971	1.31E-04
14972	-7.60E-05
14973	-2.57E-04
14974	-3.33E-04
14975	-2.56E-04
14976	-5.23E-05
14977	1.74E-04
14978	3.04E-04
14979	2.81E-04
14980	1.36E-04
14981	-3.08E-05
14982	-1.06E-04
14983	-3.10E-05
14984	1.60E-04
14985	3.46E-04
14986	4.01E-04
14987	2.72E-04
14988	1.41E-05
14989	-2.57E-04
14990	-4.28E-04
14991	-4.36E-04
14992	-2.94E-04
14993	-6.77E-05
14994	1.54E-04
14995	2.76E-04
14996	2.43E-04
14997	7.30E-05
14998	-1.33E-04
14999	-2.52E-04
15000	-2.09E-04
15001	-9.96E-06
15002	2.54E-04
15003	4.47E-04
15004	4.67E-04
15005	3.20E-04
15006	1.07E-04
15007	-6.15E-05
15008	-1.29E-04
15009	-1.00E-04
15010	-2.28E-05
15011	3.34E-05
15012	1.15E-05
15013	-9.51E-05
15014	-2.42E-04
15015	-3.63E-04
15016	-3.87E-04
15017	-2.59E-04
15018	1.77E-05
15019	3.49E-04
15020	5.95E-04
15021	6.56E-04
15022	5.28E-04
15023	2.95E-04
15024	7.48E-05
15025	-5.01E-05
15026	-7.46E-05
15027	-5.58E-05
15028	-5.67E-05
15029	-1.08E-04
15030	-2.03E-04
15031	-3.01E-04
15032	-3.48E-04
15033	-3.06E-04
15034	-1.64E-04
15035	5.52E-05
15036	2.85E-04
15037	4.23E-04
15038	3.95E-04
15039	2.10E-04
15040	-3.87E-05
15041	-2.26E-04
15042	-2.62E-04
15043	-1.47E-04
15044	4.52E-05
15045	2.18E-04
15046	3.09E-04
15047	3.04E-04
15048	2.29E-04
15049	1.30E-04
15050	3.76E-05
15051	-3.96E-05
15052	-9.64E-05
15053	-1.32E-04
15054	-1.68E-04
15055	-2.32E-04
15056	-3.16E-04
15057	-3.63E-04
15058	-3.03E-04
15059	-1.06E-04
15060	1.74E-04
15061	4.18E-04
15062	5.27E-04
15063	4.77E-04
15064	3.11E-04
15065	1.07E-04
15066	-5.35E-05
15067	-1.27E-04
15068	-1.30E-04
15069	-9.19E-05
15070	-3.57E-05
15071	1.70E-05
15072	3.79E-05
15073	1.63E-05
15074	-2.38E-05
15075	-3.54E-05
15076	1.46E-05
15077	1.07E-04
15078	1.68E-04
15079	1.25E-04
15080	-3.07E-05
15081	-2.19E-04
15082	-3.29E-04
15083	-2.95E-04
15084	-1.37E-04
15085	7.19E-05
15086	2.54E-04
15087	3.64E-04
15088	4.00E-04
15089	3.84E-04
15090	3.18E-04
15091	1.97E-04
15092	5.64E-05
15093	-4.42E-05
15094	-8.52E-05
15095	-1.08E-04
15096	-1.63E-04
15097	-2.54E-04
15098	-3.29E-04
15099	-3.07E-04
15100	-1.44E-04
15101	1.09E-04
15102	3.34E-04
15103	4.24E-04
15104	3.49E-04
15105	1.79E-04
15106	1.73E-05
15107	-6.44E-05
15108	-6.41E-05
15109	-1.24E-05
15110	7.03E-05
15111	1.74E-04
15112	2.74E-04
15113	3.22E-04
15114	2.76E-04
15115	1.51E-04
15116	1.44E-05
15117	-5.90E-05
15118	-5.41E-05
15119	-2.80E-05
15120	-6.63E-05
15121	-2.02E-04
15122	-3.63E-04
15123	-4.23E-04
15124	-3.09E-04
15125	-5.69E-05
15126	2.32E-04
15127	4.58E-04
15128	5.74E-04
15129	5.89E-04
15130	5.34E-04
15131	4.26E-04
15132	2.67E-04
15133	7.54E-05
15134	-9.67E-05
15135	-1.96E-04
15136	-2.24E-04
15137	-2.40E-04
15138	-2.99E-04
15139	-3.80E-04
15140	-3.97E-04
15141	-2.78E-04
15142	-3.68E-05
15143	2.30E-04
15144	4.04E-04
15145	4.18E-04
15146	3.05E-04
15147	1.70E-04
15148	1.02E-04
15149	1.11E-04
15150	1.47E-04
15151	1.76E-04
15152	2.01E-04
15153	2.28E-04
15154	2.33E-04
15155	1.67E-04
15156	1.05E-05
15157	-1.87E-04
15158	-3.38E-04
15159	-3.83E-04
15160	-3.30E-04
15161	-2.43E-04
15162	-1.83E-04
15163	-1.60E-04
15164	-1.15E-04
15165	2.63E-05
15166	2.70E-04
15167	5.25E-04
15168	6.74E-04
15169	6.67E-04
15170	5.42E-04
15171	3.61E-04
15172	1.57E-04
15173	-6.03E-05
15174	-2.73E-04
15175	-4.35E-04
15176	-4.99E-04
15177	-4.43E-04
15178	-2.97E-04
15179	-1.27E-04
15180	5.81E-07
15181	6.81E-05
15182	1.18E-04
15183	2.00E-04
15184	3.04E-04
15185	3.54E-04
15186	2.89E-04
15187	1.31E-04
15188	-3.08E-05
15189	-1.20E-04
15190	-1.23E-04
15191	-7.86E-05
15192	-3.20E-05
15193	6.78E-06
15194	5.45E-05
15195	1.22E-04
15196	1.88E-04
15197	2.04E-04
15198	1.34E-04
15199	-1.96E-06
15200	-1.32E-04
15201	-1.97E-04
15202	-1.92E-04
15203	-1.48E-04
15204	-9.43E-05
15205	-3.35E-05
15206	5.58E-05
15207	1.86E-04
15208	3.18E-04
15209	3.78E-04
15210	3.20E-04
15211	1.74E-04
15212	1.78E-05
15213	-8.69E-05
15214	-1.32E-04
15215	-1.54E-04
15216	-1.82E-04
15217	-1.97E-04
15218	-1.57E-04
15219	-5.17E-05
15220	8.84E-05
15221	2.17E-04
15222	2.92E-04
15223	2.90E-04
15224	2.30E-04
15225	1.51E-04
15226	6.65E-05
15227	-4.56E-05
15228	-1.83E-04
15229	-2.88E-04
15230	-2.99E-04
15231	-2.09E-04
15232	-6.71E-05
15233	6.64E-05
15234	1.57E-04
15235	2.00E-04
15236	2.15E-04
15237	2.31E-04
15238	2.47E-04
15239	2.29E-04
15240	1.44E-04
15241	9.02E-06
15242	-1.13E-04
15243	-1.76E-04
15244	-1.78E-04
15245	-1.48E-04
15246	-1.02E-04
15247	-3.15E-05
15248	6.52E-05
15249	1.58E-04
15250	2.05E-04
15251	1.85E-04
15252	1.03E-04
15253	-9.09E-06
15254	-9.62E-05
15255	-1.12E-04
15256	-6.93E-05
15257	-2.07E-05
15258	9.23E-06
15259	4.74E-05
15260	1.26E-04
15261	2.37E-04
15262	3.33E-04
15263	3.60E-04
15264	2.95E-04
15265	1.57E-04
15266	-1.18E-05
15267	-1.61E-04
15268	-2.59E-04
15269	-3.01E-04
15270	-2.88E-04
15271	-2.17E-04
15272	-8.88E-05
15273	6.11E-05
15274	1.82E-04
15275	2.40E-04
15276	2.42E-04
15277	2.23E-04
15278	2.19E-04
15279	2.35E-04
15280	2.30E-04
15281	1.67E-04
15282	5.28E-05
15283	-6.38E-05
15284	-1.27E-04
15285	-1.05E-04
15286	-1.32E-05
15287	9.18E-05
15288	1.58E-04
15289	1.71E-04
15290	1.38E-04
15291	6.88E-05
15292	-2.27E-05
15293	-1.12E-04
15294	-1.63E-04
15295	-1.46E-04
15296	-5.92E-05
15297	6.10E-05
15298	1.63E-04
15299	2.14E-04
15300	2.24E-04
15301	2.38E-04
15302	2.89E-04
15303	3.65E-04
15304	4.04E-04
15305	3.52E-04
15306	2.01E-04
15307	-5.63E-06
15308	-2.07E-04
15309	-3.44E-04
15310	-3.79E-04
15311	-3.10E-04
15312	-1.69E-04
15313	3.56E-06
15314	1.72E-04
15315	2.96E-04
15316	3.37E-04
15317	2.92E-04
15318	2.12E-04
15319	1.63E-04
15320	1.69E-04
15321	1.94E-04
15322	1.87E-04
15323	1.27E-04
15324	3.90E-05
15325	-2.96E-05
15326	-3.99E-05
15327	1.72E-05
15328	1.11E-04
15329	1.85E-04
15330	1.99E-04
15331	1.45E-04
15332	4.72E-05
15333	-6.90E-05
15334	-1.74E-04
15335	-2.28E-04
15336	-1.91E-04
15337	-5.79E-05
15338	1.26E-04
15339	2.87E-04
15340	3.71E-04
15341	3.69E-04
15342	3.12E-04
15343	2.54E-04
15344	2.30E-04
15345	2.29E-04
15346	2.02E-04
15347	1.16E-04
15348	-8.90E-06
15349	-1.24E-04
15350	-1.96E-04
15351	-2.15E-04
15352	-1.76E-04
15353	-7.30E-05
15354	8.08E-05
15355	2.37E-04
15356	3.42E-04
15357	3.58E-04
15358	2.84E-04
15359	1.51E-04
15360	2.26E-05
15361	-4.22E-05
15362	-3.01E-05
15363	2.35E-05
15364	7.13E-05
15365	9.77E-05
15366	1.21E-04
15367	1.55E-04
15368	1.94E-04
15369	2.25E-04
15370	2.43E-04
15371	2.37E-04
15372	1.98E-04
15373	1.24E-04
15374	1.57E-05
15375	-1.23E-04
15376	-2.61E-04
15377	-3.39E-04
15378	-3.09E-04
15379	-1.71E-04
15380	1.58E-05
15381	1.74E-04
15382	2.59E-04
15383	2.68E-04
15384	2.27E-04
15385	1.72E-04
15386	1.23E-04
15387	8.42E-05
15388	5.60E-05
15389	4.97E-05
15390	7.20E-05
15391	1.10E-04
15392	1.33E-04
15393	1.24E-04
15394	9.30E-05
15395	8.11E-05
15396	1.12E-04
15397	1.64E-04
15398	1.94E-04
15399	1.70E-04
15400	9.00E-05
15401	-2.77E-05
15402	-1.39E-04
15403	-1.94E-04
15404	-1.76E-04
15405	-9.88E-05
15406	1.29E-05
15407	1.39E-04
15408	2.44E-04
15409	2.78E-04
15410	2.13E-04
15411	7.98E-05
15412	-4.94E-05
15413	-1.11E-04
15414	-9.33E-05
15415	-3.36E-05
15416	1.32E-05
15417	1.42E-05
15418	-1.99E-05
15419	-4.33E-05
15420	-1.17E-05
15421	8.30E-05
15422	2.10E-04
15423	3.22E-04
15424	3.78E-04
15425	3.57E-04
15426	2.50E-04
15427	6.66E-05
15428	-1.51E-04
15429	-3.18E-04
15430	-3.49E-04
15431	-2.21E-04
15432	5.78E-06
15433	2.26E-04
15434	3.50E-04
15435	3.43E-04
15436	2.48E-04
15437	1.51E-04
15438	1.22E-04
15439	1.58E-04
15440	2.04E-04
15441	2.07E-04
15442	1.55E-04
15443	5.02E-05
15444	-9.57E-05
15445	-2.45E-04
15446	-3.33E-04
15447	-2.97E-04
15448	-1.24E-04
15449	1.25E-04
15450	3.39E-04
15451	4.14E-04
15452	3.18E-04
15453	1.14E-04
15454	-6.34E-05
15455	-1.05E-04
15456	1.31E-06
15457	1.79E-04
15458	3.33E-04
15459	4.01E-04
15460	3.56E-04
15461	2.20E-04
15462	4.90E-05
15463	-8.75E-05
15464	-1.42E-04
15465	-9.97E-05
15466	1.33E-05
15467	1.23E-04
15468	1.33E-04
15469	2.78E-06
15470	-2.03E-04
15471	-3.40E-04
15472	-2.91E-04
15473	-4.44E-05
15474	3.04E-04
15475	6.04E-04
15476	7.30E-04
15477	6.49E-04
15478	4.18E-04
15479	1.44E-04
15480	-7.83E-05
15481	-1.93E-04
15482	-1.84E-04
15483	-7.81E-05
15484	5.08E-05
15485	1.10E-04
15486	4.17E-05
15487	-1.27E-04
15488	-2.79E-04
15489	-2.82E-04
15490	-9.20E-05
15491	2.09E-04
15492	4.72E-04
15493	5.71E-04
15494	4.70E-04
15495	2.43E-04
15496	1.77E-05
15497	-9.49E-05
15498	-6.45E-05
15499	7.14E-05
15500	2.46E-04
15501	3.84E-04
15502	4.14E-04
15503	2.92E-04
15504	4.54E-05
15505	-2.13E-04
15506	-3.47E-04
15507	-2.88E-04
15508	-7.56E-05
15509	1.66E-04
15510	3.08E-04
15511	2.89E-04
15512	1.56E-04
15513	2.88E-05
15514	1.01E-05
15515	1.12E-04
15516	2.69E-04
15517	3.97E-04
15518	4.41E-04
15519	3.72E-04
15520	1.88E-04
15521	-6.63E-05
15522	-3.02E-04
15523	-4.14E-04
15524	-3.39E-04
15525	-8.73E-05
15526	2.39E-04
15527	4.88E-04
15528	5.54E-04
15529	4.50E-04
15530	2.77E-04
15531	1.50E-04
15532	1.18E-04
15533	1.53E-04
15534	1.85E-04
15535	1.72E-04
15536	1.07E-04
15537	-3.12E-06
15538	-1.33E-04
15539	-2.40E-04
15540	-2.75E-04
15541	-1.99E-04
15542	2.09E-06
15543	2.79E-04
15544	5.18E-04
15545	6.03E-04
15546	5.04E-04
15547	3.06E-04
15548	1.29E-04
15549	5.16E-05
15550	7.79E-05
15551	1.59E-04
15552	2.34E-04
15553	2.62E-04
15554	2.32E-04
15555	1.47E-04
15556	2.04E-05
15557	-1.14E-04
15558	-2.06E-04
15559	-2.07E-04
15560	-1.04E-04
15561	5.96E-05
15562	1.90E-04
15563	2.14E-04
15564	1.44E-04
15565	6.76E-05
15566	6.71E-05
15567	1.66E-04
15568	3.29E-04
15569	4.89E-04
15570	5.85E-04
15571	5.84E-04
15572	4.79E-04
15573	2.85E-04
15574	4.06E-05
15575	-1.92E-04
15576	-3.42E-04
15577	-3.59E-04
15578	-2.46E-04
15579	-7.60E-05
15580	5.29E-05
15581	8.99E-05
15582	6.59E-05
15583	5.22E-05
15584	9.78E-05
15585	2.03E-04
15586	3.33E-04
15587	4.40E-04
15588	4.84E-04
15589	4.51E-04
15590	3.53E-04
15591	2.19E-04
15592	7.74E-05
15593	-2.88E-05
15594	-5.17E-05
15595	2.00E-05
15596	1.27E-04
15597	1.77E-04
15598	1.27E-04
15599	-1.29E-06
15600	-1.46E-04
15601	-2.41E-04
15602	-2.37E-04
15603	-1.31E-04
15604	2.63E-05
15605	1.74E-04
15606	2.83E-04
15607	3.44E-04
15608	3.48E-04
15609	3.01E-04
15610	2.44E-04
15611	2.21E-04
15612	2.38E-04
15613	2.65E-04
15614	2.59E-04
15615	1.90E-04
15616	6.12E-05
15617	-8.52E-05
15618	-1.92E-04
15619	-2.21E-04
15620	-1.68E-04
15621	-5.97E-05
15622	6.37E-05
15623	1.68E-04
15624	2.33E-04
15625	2.45E-04
15626	2.01E-04
15627	1.29E-04
15628	8.26E-05
15629	9.55E-05
15630	1.51E-04
15631	2.04E-04
15632	2.28E-04
15633	2.25E-04
15634	1.95E-04
15635	1.50E-04
15636	1.14E-04
15637	9.94E-05
15638	9.28E-05
15639	8.91E-05
15640	9.89E-05
15641	1.18E-04
15642	1.17E-04
15643	7.77E-05
15644	1.33E-05
15645	-2.88E-05
15646	-3.23E-06
15647	9.20E-05
15648	2.10E-04
15649	2.96E-04
15650	3.26E-04
15651	2.98E-04
15652	2.23E-04
15653	1.27E-04
15654	3.73E-05
15655	-2.70E-05
15656	-4.85E-05
15657	-9.09E-06
15658	8.84E-05
15659	1.95E-04
15660	2.41E-04
15661	1.96E-04
15662	1.02E-04
15663	3.83E-05
15664	5.47E-05
15665	1.46E-04
15666	2.55E-04
15667	3.11E-04
15668	2.79E-04
15669	1.76E-04
15670	4.83E-05
15671	-5.45E-05
15672	-9.91E-05
15673	-6.95E-05
15674	3.58E-05
15675	1.94E-04
15676	3.42E-04
15677	3.89E-04
15678	2.92E-04
15679	9.60E-05
15680	-9.11E-05
15681	-1.62E-04
15682	-7.57E-05
15683	1.11E-04
15684	2.79E-04
15685	3.33E-04
15686	2.67E-04
15687	1.52E-04
15688	6.84E-05
15689	5.63E-05
15690	1.19E-04
15691	2.37E-04
15692	3.62E-04
15693	4.26E-04
15694	3.67E-04
15695	1.67E-04
15696	-1.19E-04
15697	-3.65E-04
15698	-4.48E-04
15699	-3.15E-04
15700	-3.19E-05
15701	2.51E-04
15702	3.91E-04
15703	3.45E-04
15704	1.91E-04
15705	5.28E-05
15706	1.93E-05
15707	1.06E-04
15708	2.67E-04
15709	4.21E-04
15710	4.84E-04
15711	4.10E-04
15712	2.14E-04
15713	-3.84E-05
15714	-2.44E-04
15715	-3.07E-04
15716	-1.97E-04
15717	2.66E-05
15718	2.38E-04
15719	3.14E-04
15720	2.11E-04
15721	5.00E-06
15722	-1.62E-04
15723	-1.80E-04
15724	-3.42E-05
15725	2.03E-04
15726	4.26E-04
15727	5.40E-04
15728	5.06E-04
15729	3.50E-04
15730	1.53E-04
15731	-1.01E-06
15732	-5.71E-05
15733	-9.54E-06
15734	1.01E-04
15735	1.95E-04
15736	1.89E-04
15737	6.11E-05
15738	-1.13E-04
15739	-2.15E-04
15740	-1.74E-04
15741	1.84E-06
15742	2.45E-04
15743	4.55E-04
15744	5.35E-04
15745	4.53E-04
15746	2.71E-04
15747	8.35E-05
15748	-4.35E-05
15749	-8.75E-05
15750	-5.56E-05
15751	1.91E-05
15752	8.19E-05
15753	8.61E-05
15754	3.33E-05
15755	-2.02E-05
15756	-1.01E-05
15757	8.66E-05
15758	2.44E-04
15759	4.06E-04
15760	5.06E-04
15761	4.95E-04
15762	3.81E-04
15763	2.17E-04
15764	6.46E-05
15765	-3.84E-05
15766	-8.27E-05
15767	-7.96E-05
15768	-5.46E-05
15769	-3.63E-05
15770	-4.12E-05
15771	-5.90E-05
15772	-5.42E-05
15773	7.95E-06
15774	1.29E-04
15775	2.71E-04
15776	3.85E-04
15777	4.38E-04
15778	4.26E-04
15779	3.70E-04
15780	3.00E-04
15781	2.43E-04
15782	2.01E-04
15783	1.55E-04
15784	9.00E-05
15785	1.35E-05
15786	-5.74E-05
15787	-1.16E-04
15788	-1.64E-04
15789	-1.85E-04
15790	-1.54E-04
15791	-6.53E-05
15792	5.35E-05
15793	1.69E-04
15794	2.61E-04
15795	3.22E-04
15796	3.59E-04
15797	3.85E-04
15798	4.00E-04
15799	3.80E-04
15800	3.04E-04
15801	1.79E-04
15802	4.22E-05
15803	-6.30E-05
15804	-1.16E-04
15805	-1.28E-04
15806	-1.18E-04
15807	-1.04E-04
15808	-8.28E-05
15809	-4.03E-05
15810	3.16E-05
15811	1.19E-04
15812	2.00E-04
15813	2.64E-04
15814	3.07E-04
15815	3.25E-04
15816	3.09E-04
15817	2.54E-04
15818	1.72E-04
15819	9.61E-05
15820	5.51E-05
15821	5.18E-05
15822	7.11E-05
15823	8.62E-05
15824	6.65E-05
15825	8.88E-06
15826	-4.37E-05
15827	-4.10E-05
15828	2.11E-05
15829	1.05E-04
15830	1.73E-04
15831	2.02E-04
15832	1.87E-04
15833	1.50E-04
15834	1.25E-04
15835	1.39E-04
15836	1.88E-04
15837	2.51E-04
15838	2.96E-04
15839	2.97E-04
15840	2.42E-04
15841	1.35E-04
15842	-6.10E-07
15843	-1.16E-04
15844	-1.57E-04
15845	-1.06E-04
15846	5.80E-06
15847	1.10E-04
15848	1.58E-04
15849	1.43E-04
15850	9.95E-05
15851	7.01E-05
15852	8.99E-05
15853	1.71E-04
15854	2.83E-04
15855	3.58E-04
15856	3.45E-04
15857	2.54E-04
15858	1.34E-04
15859	2.96E-05
15860	-3.26E-05
15861	-3.50E-05
15862	2.17E-05
15863	1.06E-04
15864	1.68E-04
15865	1.72E-04
15866	1.19E-04
15867	4.10E-05
15868	-2.29E-05
15869	-3.49E-05
15870	2.63E-05
15871	1.42E-04
15872	2.53E-04
15873	2.98E-04
15874	2.68E-04
15875	2.03E-04
15876	1.56E-04
15877	1.54E-04
15878	1.98E-04
15879	2.56E-04
15880	2.84E-04
15881	2.57E-04
15882	1.79E-04
15883	7.22E-05
15884	-4.65E-05
15885	-1.49E-04
15886	-2.01E-04
15887	-1.85E-04
15888	-1.02E-04
15889	3.45E-05
15890	1.87E-04
15891	2.98E-04
15892	3.32E-04
15893	3.10E-04
15894	2.77E-04
15895	2.59E-04
15896	2.55E-04
15897	2.49E-04
15898	2.31E-04
15899	1.93E-04
15900	1.33E-04
15901	5.35E-05
15902	-3.96E-05
15903	-1.31E-04
15904	-1.97E-04
15905	-2.06E-04
15906	-1.30E-04
15907	2.76E-05
15908	2.10E-04
15909	3.31E-04
15910	3.38E-04
15911	2.50E-04
15912	1.36E-04
15913	7.28E-05
15914	1.02E-04
15915	2.09E-04
15916	3.36E-04
15917	4.12E-04
15918	3.87E-04
15919	2.60E-04
15920	7.24E-05
15921	-1.15E-04
15922	-2.39E-04
15923	-2.42E-04
15924	-1.15E-04
15925	8.53E-05
15926	2.58E-04
15927	3.00E-04
15928	1.79E-04
15929	-2.65E-05
15930	-1.66E-04
15931	-1.26E-04
15932	1.04E-04
15933	4.24E-04
15934	6.78E-04
15935	7.25E-04
15936	5.25E-04
15937	1.77E-04
15938	-1.55E-04
15939	-3.38E-04
15940	-3.24E-04
15941	-1.42E-04
15942	1.18E-04
15943	3.29E-04
15944	3.77E-04
15945	2.20E-04
15946	-7.04E-05
15947	-3.30E-04
15948	-3.87E-04
15949	-1.67E-04
15950	2.52E-04
15951	6.60E-04
15952	8.27E-04
15953	6.48E-04
15954	2.26E-04
15955	-2.00E-04
15956	-4.05E-04
15957	-2.98E-04
15958	3.37E-05
15959	4.00E-04
15960	6.21E-04
15961	6.08E-04
15962	3.64E-04
15963	-2.06E-05
15964	-3.86E-04
15965	-5.53E-04
15966	-4.16E-04
15967	-2.17E-05
15968	4.36E-04
15969	7.08E-04
15970	6.33E-04
15971	2.44E-04
15972	-2.28E-04
15973	-4.89E-04
15974	-3.76E-04
15975	3.88E-05
15976	5.08E-04
15977	7.80E-04
15978	7.50E-04
15979	4.68E-04
15980	7.60E-05
15981	-2.63E-04
15982	-4.16E-04
15983	-3.19E-04
15984	-1.11E-05
15985	3.70E-04
15986	6.31E-04
15987	6.02E-04
15988	2.55E-04
15989	-2.49E-04
15990	-6.30E-04
15991	-6.54E-04
15992	-3.09E-04
15993	1.92E-04
15994	5.64E-04
15995	6.40E-04
15996	4.44E-04
15997	1.37E-04
15998	-9.34E-05
15999	-1.40E-04
16000	-4.67E-06
16001	2.41E-04
16002	5.05E-04
